t, Vp, Vy, pitch, yaw, pitch_dot, yaw_dot, N/A
0.02,14.5803,3.0386,-0.1091,0.0276,-2.586,-824.94,-455.41
0.04,14.3655,3.1583,-0.1091,0.0261,-0.9509,-824.98,1248.28
0.06,13.9358,3.3976,-0.1091,0.023,-0.3497,-825,-1380.54
0.08,13.5061,3.6369,-0.1091,0.0199,-0.1286,-825.01,-3210.85
0.1,12.6472,3.892,-0.1069,0.0153,0.0126,-825.02,-3598.07
0.12,12.0027,4.251,-0.1069,0.0107,0.0046,-825.02,-2077.11
0.14,10.7147,4.5219,-0.1025,0.0046,0.1551,-825.03,-3599.08
0.16,9.8559,4.777,-0.1004,0,0.1557,-825.03,2022.11
0.18,8.7822,5.1517,-0.0982,-0.0061,0.1381,-825.03,-634.51
0.2,7.4943,5.4226,-0.0938,-0.0123,0.2093,-825.03,628.57
0.22,6.2063,5.6935,-0.0894,-0.0184,0.2522,-825.03,-3755.81
0.24,4.9184,5.9644,-0.0851,-0.0245,0.2576,-825.03,-3163.1
0.26,3.6304,6.2354,-0.0807,-0.0307,0.2439,-825.03,-2647.76
0.28,2.3431,6.2828,-0.0742,-0.0353,0.3209,-825.03,-2777
0.3,1.0557,6.3302,-0.0676,-0.0399,0.362,-825.02,1451.86
0.32,-0.0173,6.4814,-0.0633,-0.0445,0.2823,-825.02,1322.52
0.34,-1.3047,6.5288,-0.0567,-0.0491,0.2888,-825.02,7.05
0.36,-2.5914,6.3528,-0.048,-0.0522,0.4003,-825.02,290.41
0.38,-3.4491,6.1609,-0.0415,-0.0537,0.3731,-825.01,-2391.69
0.4,-4.521,5.8651,-0.0327,-0.0552,0.4507,-825.01,-3165.52
0.42,-5.3786,5.6732,-0.0262,-0.0568,0.3917,-825.01,-3784.62
0.44,-6.0214,5.3617,-0.0196,-0.0568,0.3485,-825,1733.71
0.46,-6.6635,4.8267,-0.0109,-0.0552,0.3984,-825,-2933.84
0.48,-7.0915,4.3955,-0.0044,-0.0537,0.351,-824.99,-3888.08
0.5,-7.5188,3.7408,0.0044,-0.0506,0.3994,-824.99,934.19
0.52,-7.9461,3.0861,0.0131,-0.0476,0.4519,-824.98,-1902.44
0.54,-8.1592,2.5352,0.0196,-0.0445,0.3998,-824.98,-2547.02
0.56,-8.1574,1.8647,0.0262,-0.0399,0.3515,-824.98,-1721.72
0.58,-8.1556,1.1943,0.0327,-0.0353,0.3142,-824.98,908.71
0.6,-8.1532,0.3003,0.0415,-0.0291,0.4096,-824.97,1553.5
0.62,-8.1514,-0.3702,0.048,-0.0245,0.4004,-824.97,-2727.03
0.64,-7.7205,-1.0565,0.0524,-0.0184,0.2964,-824.97,754.39
0.66,-7.5038,-1.8467,0.0589,-0.0123,0.3182,-824.97,-3629.29
0.68,-6.8581,-2.6526,0.0633,-0.0046,0.252,-824.96,-3990.12
0.7,-6.4272,-3.3389,0.0676,0.0015,0.2101,-824.97,-2313.73
0.72,-5.9962,-4.0252,0.072,0.0077,0.1877,-824.97,1348.31
0.74,-5.3505,-4.8312,0.0764,0.0153,0.1942,-824.96,-869.22
0.76,-4.7053,-5.4136,0.0785,0.0215,0.1313,-824.97,7.76
0.78,-4.2744,-6.0999,0.0829,0.0276,0.2017,-824.97,-3112.34
0.8,-3.415,-6.5785,0.0829,0.0337,0.0742,-824.97,-636.53
0.82,-2.7698,-7.161,0.0851,0.0399,0.0763,-824.97,-2931.52
0.84,-1.9104,-7.6396,0.0851,0.046,0.028,-824.97,-3833.88
0.86,-1.2658,-7.9985,0.0851,0.0506,0.0103,-824.97,-3163.21
0.88,-0.4064,-8.4771,0.0851,0.0568,0.0038,-824.97,-3446.77
0.9,0.4524,-8.7322,0.0829,0.0614,-0.1077,-824.97,-816.24
0.92,0.8821,-8.9715,0.0829,0.0644,-0.0396,-824.98,9.17
0.94,1.741,-9.2266,0.0807,0.069,-0.0687,-824.98,757.21
0.96,2.5992,-9.2582,0.0764,0.0721,-0.173,-824.98,-3549.21
0.98,3.0283,-9.274,0.0742,0.0736,-0.1444,-824.99,1969.42
1,3.6717,-9.186,0.0698,0.0752,-0.2163,-824.99,-3110.62
1.02,4.1008,-9.2018,0.0676,0.0767,-0.1457,-824.99,293.43
1.04,4.5293,-8.9941,0.0633,0.0767,-0.171,-825,1350.72
1.06,4.9578,-8.7864,0.0589,0.0767,-0.1803,-825,-1098.99
1.08,5.3864,-8.5787,0.0545,0.0767,-0.1838,-825,912.44
1.1,5.8143,-8.1475,0.048,0.0752,-0.2871,-825,-2130.49
1.12,5.8131,-7.7005,0.0436,0.0721,-0.2704,-825.01,-325.47
1.14,6.0267,-7.3732,0.0393,0.0706,-0.2429,-825.01,-1305.39
1.16,6.2398,-6.8223,0.0327,0.0675,-0.3205,-825.01,-2646.45
1.18,6.0238,-6.2557,0.0284,0.0629,-0.2931,-825.02,-454.51
1.2,6.0226,-5.8087,0.024,0.0598,-0.2569,-825.02,2098.36
1.22,5.8065,-5.242,0.0196,0.0552,-0.2379,-825.02,2356.03
1.24,5.5904,-4.6754,0.0153,0.0506,-0.2173,-825.02,705.53
1.26,5.1595,-3.9891,0.0109,0.0445,-0.202,-825.03,-3652.66
1.28,4.9435,-3.4225,0.0065,0.0399,-0.1917,-825.03,-2724.51
1.3,4.7274,-2.8558,0.0022,0.0353,-0.2003,-825.02,-3549.82
1.32,4.2965,-2.1695,-0.0022,0.0291,-0.2171,-825.03,601.78
1.34,3.6514,-1.5871,-0.0044,0.023,-0.146,-825.03,-3318.03
1.36,3.4353,-1.0204,-0.0087,0.0184,-0.1788,-825.03,-4040.18
1.38,2.7901,-0.438,-0.0109,0.0123,-0.1319,-825.03,-3705.05
1.4,2.3598,0.0248,-0.0131,0.0077,-0.1027,-825.03,756
1.42,1.9295,0.4876,-0.0153,0.0031,-0.0919,-825.02,-43.52
1.44,1.2844,1.0701,-0.0175,-0.0031,-0.0999,-825.03,-1049.33
1.46,0.854,1.5329,-0.0196,-0.0077,-0.1355,-825.03,1090.93
1.48,0.2095,1.8918,-0.0196,-0.0123,-0.0498,-825.03,-1204.26
1.5,-0.2202,2.1311,-0.0196,-0.0153,-0.0183,-825.02,781.28
1.52,-0.8648,2.4901,-0.0196,-0.0199,-0.0067,-825.02,1477.34
1.54,-1.2945,2.7294,-0.0196,-0.023,-0.0025,-825.02,548.89
1.56,-1.7242,2.9687,-0.0196,-0.0261,-0.0009,-825.02,-1075.72
1.58,-2.3682,3.1041,-0.0175,-0.0291,0.0728,-825.02,2224.98
1.6,-2.7973,3.1199,-0.0153,-0.0307,0.1358,-825.01,1399.68
1.62,-3.0122,3.2396,-0.0153,-0.0322,0.05,-825.01,316.6
1.64,-3.4413,3.2554,-0.0131,-0.0337,0.0674,-825.01,58.63
1.66,-3.6555,3.1515,-0.0109,-0.0337,0.0789,-825,110.2
1.68,-4.2989,3.0635,-0.0065,-0.0353,0.1923,-825.01,316.5
1.7,-4.5132,2.9597,-0.0044,-0.0353,0.16,-825,-2984.4
1.72,-4.5126,2.7362,-0.0022,-0.0337,0.1319,-825,1760.5
1.74,-4.7268,2.6323,0,-0.0337,0.1084,-825,-2313.93
1.76,-4.9405,2.305,0.0044,-0.0322,0.1735,-825,-1359.69
1.78,-4.9399,2.0815,0.0065,-0.0307,0.1299,-824.99,-1875.44
1.8,-5.1536,1.7541,0.0109,-0.0291,0.1955,-824.99,-2829.48
1.82,-4.9381,1.411,0.0131,-0.0261,0.138,-824.99,-2623.18
1.84,-5.1518,1.0836,0.0175,-0.0245,0.214,-824.99,1477.14
1.86,-4.9363,0.7405,0.0196,-0.0215,0.1595,-824.99,1477.24
1.88,-4.7209,0.3973,0.0218,-0.0184,0.1185,-824.98,-1127.3
1.9,-4.9345,0.07,0.0262,-0.0169,0.1913,-824.99,110.6
1.92,-4.7191,-0.2732,0.0284,-0.0138,0.1434,-824.99,-2983.8
1.94,-4.5036,-0.6163,0.0305,-0.0107,0.1189,-824.99,1168.1
1.96,-4.2882,-0.9595,0.0327,-0.0077,0.0979,-824.98,7.76
1.98,-4.0727,-1.3026,0.0349,-0.0046,0.0901,-824.98,-2622.57
2,-3.8573,-1.6458,0.0371,-0.0015,0.0821,-824.98,-3911.85
2.02,-3.6418,-1.9889,0.0393,0.0015,0.0844,-824.98,-1694.02
2.04,-3.6412,-2.2124,0.0415,0.0031,0.1041,-824.99,-3318.53
2.06,-3.2115,-2.4517,0.0415,0.0061,0.0383,-824.99,2019.49
2.08,-2.996,-2.7948,0.0436,0.0092,0.0682,-824.99,962.3
2.1,-2.5663,-3.0341,0.0436,0.0123,0.0251,-824.98,1942.23
2.12,-2.5657,-3.2576,0.0458,0.0138,0.0634,-824.99,2329.14
2.14,-2.3509,-3.3773,0.0458,0.0153,0.0233,-824.99,2174.51
2.16,-1.9212,-3.6166,0.0458,0.0184,0.0086,-824.99,1504.04
2.18,-1.7063,-3.7362,0.0458,0.0199,0.0032,-824.99,-1667.73
2.2,-1.4914,-3.8559,0.0458,0.0215,0.0012,-824.99,885.24
2.22,-1.2766,-3.9755,0.0458,0.023,0.0004,-824.99,730.51
2.24,-1.0623,-3.8717,0.0436,0.023,-0.0488,-825,-687.7
2.26,-0.8475,-3.9914,0.0436,0.0245,-0.018,-824.99,-1564.48
2.28,-0.6332,-3.8875,0.0415,0.0245,-0.0509,-825,-816.64
2.3,-0.6332,-3.8875,0.0415,0.0245,-0.0187,-825,421.26
2.32,-0.419,-3.7837,0.0393,0.0245,-0.0512,-825,-2956.9
2.34,-0.2047,-3.6798,0.0371,0.0245,-0.0919,-825,1788.1
2.36,0.0096,-3.576,0.0349,0.0245,-0.1231,-825,-2802.08
2.38,0.2238,-3.4721,0.0327,0.0245,-0.1261,-825,318.21
2.4,0.4381,-3.3683,0.0305,0.0245,-0.1272,-825,-1873.73
2.42,0.4375,-3.1448,0.0284,0.023,-0.1455,-825.01,2174.92
2.44,0.2226,-3.0251,0.0284,0.0215,-0.0535,-825.01,1555.92
2.46,0.0072,-2.682,0.0262,0.0184,-0.1288,-825.01,-3472.66
2.48,-0.2083,-2.3388,0.024,0.0153,-0.1366,-825.01,1891.05
2.5,0.006,-2.235,0.0218,0.0153,-0.1164,-825.01,2355.13
2.52,0.6494,-2.1469,0.0175,0.0169,-0.1905,-825,1813.59
2.54,0.4345,-2.0273,0.0175,0.0153,-0.0701,-825,-275.2
2.56,0.0048,-1.788,0.0175,0.0123,-0.0258,-825.01,-1564.58
2.58,-0.4255,-1.3252,0.0153,0.0077,-0.0756,-825.02,-2802.38
2.6,-0.641,-0.982,0.0131,0.0046,-0.1369,-825.02,1994.1
2.62,-0.6416,-0.7585,0.0109,0.0031,-0.149,-825.01,-1126.29
2.64,-0.4273,-0.6547,0.0087,0.0031,-0.1356,-825,-1384.27
2.66,-0.2131,-0.5508,0.0065,0.0031,-0.1307,-825,-1229.54
2.68,-0.4279,-0.4312,0.0065,0.0015,-0.048,-825,756.1
2.7,-1.0725,-0.0722,0.0065,-0.0031,-0.0177,-825.02,-533.18
2.72,-1.5022,0.1671,0.0065,-0.0061,-0.0065,-825.02,-120.68
2.74,-1.7171,0.2867,0.0065,-0.0077,-0.0024,-825.01,-2261.14
2.76,-1.7177,0.5102,0.0044,-0.0092,-0.0452,-825.01,-120.88
2.78,-1.7177,0.5102,0.0044,-0.0092,-0.0166,-825,-4066.47
2.8,-1.7183,0.7337,0.0022,-0.0107,-0.1048,-825.01,-3396
2.82,-1.9331,0.8534,0.0022,-0.0123,-0.0385,-825.01,-2183.98
2.84,-2.148,0.973,0.0022,-0.0138,-0.0142,-825.01,1168.4
2.86,-2.3628,1.0927,0.0022,-0.0153,-0.0052,-825.01,-2493.43
2.88,-2.7919,1.1085,0.0044,-0.0169,0.0642,-825.01,1065.15
2.9,-3.0068,1.2281,0.0044,-0.0184,0.0236,-825.01,-1513.61
2.92,-3.0068,1.2281,0.0044,-0.0184,0.0087,-825,1916.03
2.94,-3.0068,1.2281,0.0044,-0.0184,0.0032,-825,-224.33
2.96,-3.0068,1.2281,0.0044,-0.0184,0.0012,-825,-972.17
2.98,-3.0068,1.2281,0.0044,-0.0184,0.0004,-825,755.6
3,-3.0062,1.0046,0.0065,-0.0169,0.0543,-825,-1410.46
3.02,-3.2211,1.1243,0.0065,-0.0184,0.02,-825.01,-2416.17
3.04,-3.4353,1.0204,0.0087,-0.0184,0.0517,-825,317.31
3.06,-3.4353,1.0204,0.0087,-0.0184,0.019,-825,-3396.1
3.08,-3.4347,0.7969,0.0109,-0.0169,0.0878,-825,-1771.48
3.1,-3.2199,0.6773,0.0109,-0.0153,0.0323,-824.99,-2648.26
3.12,-3.4341,0.5734,0.0131,-0.0153,0.1106,-825,-353.17
3.14,-3.2193,0.4538,0.0131,-0.0138,0.0407,-825,781.58
3.16,-3.2193,0.4538,0.0131,-0.0138,0.015,-825,-4092.26
3.18,-3.4335,0.3499,0.0153,-0.0138,0.0716,-825,-2312.92
3.2,-3.2187,0.2303,0.0153,-0.0123,0.0263,-825,-1848.75
3.22,-3.2181,0.0068,0.0175,-0.0107,0.0828,-824.99,-2673.95
3.24,-3.2181,0.0068,0.0175,-0.0107,0.0304,-825,-3860.07
3.26,-3.0032,-0.1129,0.0175,-0.0092,0.0112,-825,1271.65
3.28,-3.0026,-0.3364,0.0196,-0.0077,0.1132,-824.99,-2931.72
3.3,-3.0026,-0.3364,0.0196,-0.0077,0.0416,-825,2328.94
3.32,-3.0026,-0.3364,0.0196,-0.0077,0.0153,-825,-2905.83
3.34,-3.002,-0.5599,0.0218,-0.0061,0.0787,-825,-1358.58
3.36,-3.002,-0.5599,0.0218,-0.0061,0.029,-825,678.64
3.38,-2.7872,-0.6795,0.0218,-0.0046,0.0106,-825,1323.32
3.4,-2.7872,-0.6795,0.0218,-0.0046,0.0039,-825,1452.26
3.42,-2.7872,-0.6795,0.0218,-0.0046,0.0014,-825,-559.17
3.44,-2.7866,-0.903,0.024,-0.0031,0.0449,-824.99,-43.42
3.46,-2.7866,-0.903,0.024,-0.0031,0.0165,-825,137.1
3.48,-2.7866,-0.903,0.024,-0.0031,0.0061,-825,-662.32
3.5,-2.7866,-0.903,0.024,-0.0031,0.0022,-825,-2157.99
3.52,-2.7866,-0.903,0.024,-0.0031,0.0008,-825,-842.83
3.54,-2.7866,-0.903,0.024,-0.0031,0.0003,-825,-971.77
3.56,-2.7866,-0.903,0.024,-0.0031,0.0001,-825,-2905.83
3.58,-2.7866,-0.903,0.024,-0.0031,0,-825,2329.04
3.6,-2.5717,-1.0227,0.024,-0.0015,0,-825,1942.23
3.62,-2.5717,-1.0227,0.024,-0.0015,0,-825,1091.24
3.64,-2.7866,-0.903,0.024,-0.0031,0,-825,-1874.33
3.66,-2.7866,-0.903,0.024,-0.0031,0,-825,1245.96
3.68,-2.7866,-0.903,0.024,-0.0031,0,-825,-2854.26
3.7,-2.7866,-0.903,0.024,-0.0031,0,-825,-997.55
3.72,-2.7866,-0.903,0.024,-0.0031,0,-825,-3137.92
3.74,-2.7866,-0.903,0.024,-0.0031,0,-825,1013.87
3.76,-2.7866,-0.903,0.024,-0.0031,0,-825,-378.65
3.78,-2.7866,-0.903,0.024,-0.0031,0,-825,1658.56
3.8,-2.7866,-0.903,0.024,-0.0031,0,-825,1349.11
3.82,-2.5723,-0.7992,0.0218,-0.0031,-0.0987,-825,-533.38
3.84,-2.5723,-0.7992,0.0218,-0.0031,-0.0363,-825,704.42
3.86,-2.5723,-0.7992,0.0218,-0.0031,-0.0133,-825,1606.99
3.88,-2.7872,-0.6795,0.0218,-0.0046,-0.0049,-825,962.3
3.9,-2.7872,-0.6795,0.0218,-0.0046,-0.0018,-825,-3627.88
3.92,-2.7872,-0.6795,0.0218,-0.0046,-0.0007,-825,807.57
3.94,-2.5729,-0.5757,0.0196,-0.0046,-0.0989,-825,-1693.82
3.96,-2.5729,-0.5757,0.0196,-0.0046,-0.0364,-825,549.7
3.98,-2.5729,-0.5757,0.0196,-0.0046,-0.0134,-825,111.31
4,-2.5729,-0.5757,0.0196,-0.0046,-0.0049,-825,1194.39
4.02,-2.5729,-0.5757,0.0196,-0.0046,-0.0018,-825,-3086.35
4.04,-2.3586,-0.4718,0.0175,-0.0046,-0.0605,-825,-2983.2
4.06,-2.3586,-0.4718,0.0175,-0.0046,-0.0223,-825,-1925.91
4.08,-2.3586,-0.4718,0.0175,-0.0046,-0.0082,-825,-3859.87
4.1,-2.3586,-0.4718,0.0175,-0.0046,-0.003,-825,-2596.28
4.12,-2.1444,-0.368,0.0153,-0.0046,-0.061,-825,-2261.04
4.14,-2.1444,-0.368,0.0153,-0.0046,-0.0224,-825,-3988.81
4.16,-2.1444,-0.368,0.0153,-0.0046,-0.0082,-825,-4066.17
4.18,-2.1444,-0.368,0.0153,-0.0046,-0.003,-825,-842.73
4.2,-2.1444,-0.368,0.0153,-0.0046,-0.0011,-825,-2879.95
4.22,-2.145,-0.1445,0.0131,-0.0061,-0.0735,-825.01,936.61
4.24,-2.145,-0.1445,0.0131,-0.0061,-0.027,-825,59.84
4.26,-2.145,-0.1445,0.0131,-0.0061,-0.0099,-825,-1771.08
4.28,-2.145,-0.1445,0.0131,-0.0061,-0.0037,-825,-1771.08
4.3,-2.145,-0.1445,0.0131,-0.0061,-0.0013,-825,936.61
4.32,-2.145,-0.1445,0.0131,-0.0061,-0.0005,-825,-3937.23
4.34,-1.9307,-0.0406,0.0109,-0.0061,-0.0543,-825,601.37
4.36,-1.9307,-0.0406,0.0109,-0.0061,-0.02,-825,-2544.71
4.38,-1.9307,-0.0406,0.0109,-0.0061,-0.0073,-825,1271.85
4.4,-1.9307,-0.0406,0.0109,-0.0061,-0.0027,-825,-3215.18
4.42,-1.9307,-0.0406,0.0109,-0.0061,-0.001,-825,2097.05
4.44,-1.9307,-0.0406,0.0109,-0.0061,-0.0004,-825,-688
4.46,-1.7165,0.0632,0.0087,-0.0061,-0.0543,-825,1013.97
4.48,-1.7165,0.0632,0.0087,-0.0061,-0.02,-825,-2622.07
4.5,-1.7165,0.0632,0.0087,-0.0061,-0.0073,-825,1736.03
4.52,-1.7165,0.0632,0.0087,-0.0061,-0.0027,-825,-4091.96
4.54,-1.7165,0.0632,0.0087,-0.0061,-0.001,-825,2406.5
4.56,-1.7165,0.0632,0.0087,-0.0061,-0.0004,-825,652.95
4.58,-1.5022,0.1671,0.0065,-0.0061,-0.0663,-825,962.4
4.6,-1.5022,0.1671,0.0065,-0.0061,-0.0244,-825,-3550.42
4.62,-1.5022,0.1671,0.0065,-0.0061,-0.009,-825,-2441.46
4.64,-1.5022,0.1671,0.0065,-0.0061,-0.0033,-825,-3859.77
4.66,-1.5022,0.1671,0.0065,-0.0061,-0.0012,-825,910.92
4.68,-1.5022,0.1671,0.0065,-0.0061,-0.0004,-825,-1771.08
4.7,-1.5022,0.1671,0.0065,-0.0061,-0.0002,-825,601.37
4.72,-1.2879,0.2709,0.0044,-0.0061,-0.0809,-825,1993.9
4.74,-1.2879,0.2709,0.0044,-0.0061,-0.0297,-825,-198.04
4.76,-1.2879,0.2709,0.0044,-0.0061,-0.0109,-825,962.5
4.78,-1.2879,0.2709,0.0044,-0.0061,-0.004,-825,2251.88
4.8,-1.2879,0.2709,0.0044,-0.0061,-0.0015,-825,-3111.93
4.82,-1.2879,0.2709,0.0044,-0.0061,-0.0005,-825,1916.64
4.84,-1.2879,0.2709,0.0044,-0.0061,-0.0002,-825,2225.99
4.86,-1.5028,0.3906,0.0044,-0.0077,-0.0001,-825.01,2071.26
4.88,-1.2885,0.4944,0.0022,-0.0077,-0.0987,-825,781.89
4.9,-1.0737,0.3748,0.0022,-0.0061,-0.0363,-825,-3112.03
4.92,-1.0737,0.3748,0.0022,-0.0061,-0.0133,-825,-3756.72
4.94,-1.0737,0.3748,0.0022,-0.0061,-0.0049,-825,-2183.58
4.96,-1.0737,0.3748,0.0022,-0.0061,-0.0018,-825,-3911.35
4.98,-1.0737,0.3748,0.0022,-0.0061,-0.0007,-825,-3240.87
5,-1.0737,0.3748,0.0022,-0.0061,-0.0002,-825,-2518.82
5.02,-1.0737,0.3748,0.0022,-0.0061,-0.0001,-825,-2957.31
5.04,-1.0737,0.3748,0.0022,-0.0061,0,-825,-4091.96
5.06,-1.0737,0.3748,0.0022,-0.0061,0,-825,1503.94
5.08,-1.0737,0.3748,0.0022,-0.0061,0,-825,446.65
5.1,-0.8594,0.4786,0,-0.0061,-0.0443,-825,1813.39
5.12,-0.8594,0.4786,0,-0.0061,-0.0163,-825,-3473.06
5.14,-0.8594,0.4786,0,-0.0061,-0.006,-825,-2389.88
5.16,-1.0743,0.5983,0,-0.0077,-0.0022,-825.01,-2802.48
5.18,-1.0743,0.5983,0,-0.0077,-0.0008,-825,2380.71
5.2,-1.0743,0.5983,0,-0.0077,-0.0003,-825,1968.11
5.22,-0.8594,0.4786,0,-0.0061,-0.0001,-824.99,-1693.72
5.24,-0.8594,0.4786,0,-0.0061,0,-825,-3292.55
5.26,-0.8594,0.4786,0,-0.0061,0,-825,-146.47
5.28,-0.8594,0.4786,0,-0.0061,0,-825,-3705.15
5.3,-0.8594,0.4786,0,-0.0061,0,-825,910.82
5.32,-0.8594,0.4786,0,-0.0061,0,-825,627.16
5.34,-0.8594,0.4786,0,-0.0061,0,-825,-2261.04
5.36,-0.8594,0.4786,0,-0.0061,0,-825,-223.83
5.38,-0.8594,0.4786,0,-0.0061,0,-825,-1822.66
5.4,-0.8594,0.4786,0,-0.0061,0,-825,807.67
5.42,-0.8594,0.4786,0,-0.0061,0,-825,-4014.6
5.44,-0.8594,0.4786,0,-0.0061,0,-825,-3395.7
5.46,-0.8594,0.4786,0,-0.0061,0,-825,-662.22
5.48,-0.8594,0.4786,0,-0.0061,0,-825,-326.98
5.5,-0.8594,0.4786,0,-0.0061,0,-825,-1023.24
5.52,-0.8594,0.4786,0,-0.0061,0,-825,-1925.81
5.54,-0.8594,0.4786,0,-0.0061,0,-825,-4066.17
5.56,-0.8594,0.4786,0,-0.0061,0,-825,2200.2
5.58,-0.8594,0.4786,0,-0.0061,0,-825,-3112.03
5.6,-0.8594,0.4786,0,-0.0061,0,-825,-1796.87
5.62,-0.8594,0.4786,0,-0.0061,0,-825,-1745.29
5.64,-0.8594,0.4786,0,-0.0061,0,-825,-3988.81
5.66,-0.8594,0.4786,0,-0.0061,0,-825,2148.63
5.68,-0.8594,0.4786,0,-0.0061,0,-825,1581.3
5.7,-0.8594,0.4786,0,-0.0061,0,-825,85.62
5.72,-0.8594,0.4786,0,-0.0061,0,-825,-1410.05
5.74,-0.8594,0.4786,0,-0.0061,0,-825,-2544.71
5.76,-0.8594,0.4786,0,-0.0061,0,-825,-2080.53
5.78,-0.8594,0.4786,0,-0.0061,0,-825,-3808.3
5.8,-0.8594,0.4786,0,-0.0061,0,-825,-1435.84
5.82,-0.8594,0.4786,0,-0.0061,0,-825,-1900.02
5.84,-0.8594,0.4786,0,-0.0061,0,-825,-4117.75
5.86,-0.8594,0.4786,0,-0.0061,0,-825,-2699.43
5.88,-1.0737,0.3748,0.0022,-0.0061,0.0542,-825,-3034.67
5.9,-1.0737,0.3748,0.0022,-0.0061,0.0199,-825,-3524.63
5.92,-1.0737,0.3748,0.0022,-0.0061,0.0073,-825,2303.25
5.94,-1.0737,0.3748,0.0022,-0.0061,0.0027,-825,240.25
5.96,-1.0737,0.3748,0.0022,-0.0061,0.001,-825,601.27
5.98,-1.0737,0.3748,0.0022,-0.0061,0.0004,-825,-378.65
6,-1.0737,0.3748,0.0022,-0.0061,0.0001,-825,-2183.78
6.02,-1.0737,0.3748,0.0022,-0.0061,0,-825,-1410.16
6.04,-1.0737,0.3748,0.0022,-0.0061,0,-825,85.52
6.06,-1.2879,0.2709,0.0044,-0.0061,0.0542,-825,2457.98
6.08,-1.2879,0.2709,0.0044,-0.0061,0.0199,-825,1632.77
6.1,-1.2879,0.2709,0.0044,-0.0061,0.0073,-825,2148.53
6.12,-1.2879,0.2709,0.0044,-0.0061,0.0027,-825,446.55
6.14,-1.2879,0.2709,0.0044,-0.0061,0.001,-825,1658.56
6.16,-1.2879,0.2709,0.0044,-0.0061,0.0004,-825,1245.96
6.18,-1.2879,0.2709,0.0044,-0.0061,0.0001,-825,1942.23
6.2,-1.5022,0.1671,0.0065,-0.0061,0.0894,-825,-3318.43
6.22,-1.5022,0.1671,0.0065,-0.0061,0.0329,-825,1761.71
6.24,-1.5022,0.1671,0.0065,-0.0061,0.0121,-825,369.18
6.26,-1.5022,0.1671,0.0065,-0.0061,0.0044,-825,-275.5
6.28,-1.5022,0.1671,0.0065,-0.0061,0.0016,-825,472.23
6.3,-1.5022,0.1671,0.0065,-0.0061,0.0006,-825,1890.55
6.32,-1.5022,0.1671,0.0065,-0.0061,0.0002,-825,2071.06
6.34,-1.7165,0.0632,0.0087,-0.0061,0.0988,-825,-2544.81
6.36,-1.7165,0.0632,0.0087,-0.0061,0.0363,-825,-3215.28
6.38,-1.7165,0.0632,0.0087,-0.0061,0.0134,-825,2174.21
6.4,-1.7165,0.0632,0.0087,-0.0061,0.0049,-825,33.85
6.42,-1.7165,0.0632,0.0087,-0.0061,0.0018,-825,1735.82
6.44,-1.5016,-0.0564,0.0087,-0.0046,0.0007,-824.99,-3885.86
6.46,-1.7159,-0.1603,0.0109,-0.0046,0.081,-825,-1152.28
6.48,-1.7159,-0.1603,0.0109,-0.0046,0.0298,-825,-920.19
6.5,-1.7159,-0.1603,0.0109,-0.0046,0.011,-825,-765.47
6.52,-1.7159,-0.1603,0.0109,-0.0046,0.004,-825,-3060.56
6.54,-1.7159,-0.1603,0.0109,-0.0046,0.0015,-825,-2622.17
6.56,-1.7159,-0.1603,0.0109,-0.0046,0.0005,-825,-3266.86
6.58,-1.9301,-0.2641,0.0131,-0.0046,0.0895,-825,1323.32
6.6,-1.9301,-0.2641,0.0131,-0.0046,0.0329,-825,266.03
6.62,-1.9301,-0.2641,0.0131,-0.0046,0.0121,-825,-1100.71
6.64,-1.9301,-0.2641,0.0131,-0.0046,0.0045,-825,-2132.31
6.66,-1.9301,-0.2641,0.0131,-0.0046,0.0016,-825,-2544.91
6.68,-1.9301,-0.2641,0.0131,-0.0046,0.0006,-825,-2029.06
6.7,-1.9301,-0.2641,0.0131,-0.0046,0.0002,-825,-2905.83
6.72,-2.1444,-0.368,0.0153,-0.0046,0.0491,-825,-2261.25
6.74,-2.1444,-0.368,0.0153,-0.0046,0.018,-825,-1178.17
6.76,-2.1444,-0.368,0.0153,-0.0046,0.0066,-825,-224.03
6.78,-2.1444,-0.368,0.0153,-0.0046,0.0024,-825,-172.45
6.8,-2.1444,-0.368,0.0153,-0.0046,0.0009,-825,-1590.77
6.82,-2.1444,-0.368,0.0153,-0.0046,0.0003,-825,-2415.97
6.84,-2.1444,-0.368,0.0153,-0.0046,0.0001,-825,-2054.95
6.86,-2.3586,-0.4718,0.0175,-0.0046,0.0542,-825,-1049.23
6.88,-2.3586,-0.4718,0.0175,-0.0046,0.0199,-825,85.42
6.9,-2.3586,-0.4718,0.0175,-0.0046,0.0073,-825,291.72
6.92,-2.3586,-0.4718,0.0175,-0.0046,0.0027,-825,-1358.68
6.94,-2.3586,-0.4718,0.0175,-0.0046,0.001,-825,-1178.17
6.96,-2.3586,-0.4718,0.0175,-0.0046,0.0004,-825,-430.33
6.98,-2.5729,-0.5757,0.0196,-0.0046,0.1092,-825,162.78
7,-2.5729,-0.5757,0.0196,-0.0046,0.0402,-825,1374.8
7.02,-2.5729,-0.5757,0.0196,-0.0046,0.0148,-825,1452.16
7.04,-2.5729,-0.5757,0.0196,-0.0046,0.0054,-825,2200
7.06,-2.5729,-0.5757,0.0196,-0.0046,0.002,-825,987.99
7.08,-2.5729,-0.5757,0.0196,-0.0046,0.0007,-825,-1358.68
