t, Vp, Vy, pitch, yaw, pitch_dot, yaw_dot, N/A
3.3800, -15.4999, 5.6206, 0.0501, -0.1026, 0.7655, -824.97, 1009.64
3.3880, -15.6681, 4.9510, 0.0566, -0.0980, 0.7919, -824.96, 1705.91
3.3960, -15.9943, 4.4009, 0.0632, -0.0950, 0.8095, -824.96, -3374.24
3.4040, -16.1625, 3.7313, 0.0697, -0.0904, 0.8307, -824.95, 1370.67
3.4120, -16.2747, 3.2849, 0.0741, -0.0873, 0.7445, -824.95, -2316.85
3.4200, -16.4429, 2.6153, 0.0806, -0.0827, 0.7778, -824.95, -2858.39
3.4280, -16.5551, 2.1689, 0.0850, -0.0797, 0.7005, -824.95, -150.60
3.4360, -16.7234, 1.4993, 0.0915, -0.0751, 0.7483, -824.95, 1216.14
3.4440, -16.8916, 0.8297, 0.0980, -0.0705, 0.7897, -824.95, -176.28
3.4520, -16.6880, 0.1443, 0.1024, -0.0643, 0.7274, -824.94, -3992.84
3.4600, -16.6423, -0.4216, 0.1068, -0.0597, 0.6753, -824.94, -2342.34
3.4680, -16.8105, -1.0912, 0.1133, -0.0551, 0.7314, -824.94, -3502.67
3.4760, -16.6069, -1.7766, 0.1177, -0.0490, 0.6883, -824.93, -3115.76
3.4840, -16.5612, -2.3424, 0.1220, -0.0444, 0.6406, -824.93, -1130.12
3.4920, -16.3576, -3.0278, 0.1264, -0.0383, 0.6086, -824.93, -1387.89
3.5000, -16.3119, -3.5937, 0.1307, -0.0337, 0.5871, -824.93, -3889.19
3.5080, -16.1083, -4.2791, 0.1351, -0.0276, 0.5728, -824.93, 314.29
3.5160, -15.9047, -4.9645, 0.1394, -0.0214, 0.5631, -824.93, -2883.27
3.5240, -15.7011, -5.6499, 0.1438, -0.0153, 0.5567, -824.92, 1191.26
3.5320, -15.4975, -6.3352, 0.1482, -0.0092, 0.5627, -824.92, -2908.86
3.5400, -15.0799, -6.9169, 0.1503, -0.0031, 0.4663, -824.92, 1346.29
3.5480, -14.8763, -7.6023, 0.1547, 0.0031, 0.4918, -824.92, -2934.34
3.5560, -14.6727, -8.2877, 0.1590, 0.0092, 0.5277, -824.92, -3733.65
3.5640, -14.2551, -8.8693, 0.1612, 0.0153, 0.4523, -824.92, 882.42
3.5720, -13.8375, -9.4510, 0.1634, 0.0214, 0.3923, -824.92, -2908.15
3.5800, -13.4199, -10.0327, 0.1656, 0.0276, 0.3521, -824.92, -767.68
3.5880, -13.0023, -10.6144, 0.1678, 0.0337, 0.3167, -824.92, 728.20
3.5960, -12.5848, -11.1960, 0.1699, 0.0398, 0.2929, -824.92, -2856.17
3.6040, -12.1672, -11.7777, 0.1721, 0.0460, 0.2770, -824.92, -664.13
3.6120, -11.5917, -12.4789, 0.1743, 0.0536, 0.2748, -824.91, -2520.63
3.6200, -11.1741, -13.0605, 0.1765, 0.0597, 0.2931, -824.92, -1927.42
3.6280, -10.5426, -13.5385, 0.1765, 0.0659, 0.1965, -824.92, -302.60
3.6360, -9.9110, -14.0165, 0.1765, 0.0720, 0.1317, -824.92, -3500.05
3.6440, -9.4935, -14.5981, 0.1787, 0.0781, 0.1689, -824.92, -379.66
3.6520, -8.8619, -15.0761, 0.1787, 0.0843, 0.1132, -824.92, -1797.77
3.6600, -8.2303, -15.5541, 0.1787, 0.0904, 0.0759, -824.92, -1720.31
3.6680, -7.5988, -16.0320, 0.1787, 0.0965, 0.0509, -824.92, -894.91
3.6760, -6.9672, -16.5100, 0.1787, 0.1026, 0.0341, -824.92, 85.22
3.6840, -6.3357, -16.9879, 0.1787, 0.1088, 0.0228, -824.92, -95.19
3.6920, -5.7041, -17.4659, 0.1787, 0.1149, 0.0153, -824.92, 652.85
3.7000, -4.8586, -17.8402, 0.1765, 0.1210, -0.0704, -824.92, -1126.39
3.7080, -4.2271, -18.0000, 0.1765, 0.1272, -0.0472, -824.92, 1916.64
3.7160, -3.3815, -18.0000, 0.1743, 0.1333, -0.1123, -824.92, 1555.81
3.7240, -2.6939, -18.0000, 0.1721, 0.1379, -0.1645, -824.93, -1796.47
3.7320, -1.8484, -18.0000, 0.1699, 0.1440, -0.2192, -824.92, -713.19
3.7400, -1.1607, -18.0000, 0.1678, 0.1486, -0.2558, -824.93, 2252.48
3.7480, -0.3152, -18.0000, 0.1656, 0.1547, -0.2804, -824.93, 1401.69
3.7560, 0.3724, -18.0000, 0.1634, 0.1593, -0.2865, -824.93, -2801.47
3.7640, 1.0601, -18.0000, 0.1612, 0.1639, -0.2906, -824.93, 293.23
3.7720, 1.9056, -18.0000, 0.1590, 0.1700, -0.2839, -824.93, -2697.92
3.7800, 2.6493, -18.0000, 0.1547, 0.1731, -0.3799, -824.94, 1531.44
3.7880, 3.3369, -18.0000, 0.1525, 0.1777, -0.3532, -824.94, -1330.78
3.7960, 4.2385, -18.0000, 0.1482, 0.1823, -0.4263, -824.94, 758.21
3.8040, 4.9262, -18.0000, 0.1460, 0.1869, -0.3749, -824.94, 1506.15
3.8120, 5.6699, -18.0000, 0.1416, 0.1900, -0.4409, -824.95, -2542.29
3.8200, 6.1996, -18.0000, 0.1394, 0.1930, -0.3847, -824.95, -3264.14
3.8280, 7.1013, -18.0000, 0.1351, 0.1976, -0.4371, -824.95, 114.13
3.8360, 7.6871, -18.0000, 0.1307, 0.1992, -0.4826, -824.96, -3934.41
3.8440, 8.4308, -18.0000, 0.1264, 0.2022, -0.5215, -824.96, 1378.02
3.8520, 9.1745, -18.0000, 0.1220, 0.2053, -0.5477, -824.96, 372.41
3.8600, 9.5464, -18.0000, 0.1198, 0.2068, -0.4562, -824.97, 759.32
3.8680, 10.2901, -18.0000, 0.1155, 0.2099, -0.4850, -824.96, 475.86
3.8760, 10.8759, -18.0000, 0.1111, 0.2114, -0.5043, -824.97, 2461.60
3.8840, 11.4618, -18.0000, 0.1068, 0.2129, -0.5173, -824.97, -2515.29
3.8920, 12.0476, -18.0000, 0.1024, 0.2145, -0.5259, -824.97, -1328.97
3.9000, 12.4756, -18.0000, 0.0980, 0.2145, -0.5317, -824.98, 63.56
3.9080, 13.2754, -18.0000, 0.0915, 0.2160, -0.6446, -824.98, 1791.43
3.9160, 13.4893, -18.0000, 0.0893, 0.2160, -0.5212, -824.99, -1045.10
3.9240, 14.1313, -18.0000, 0.0828, 0.2160, -0.6375, -824.99, -3572.18
3.9320, 14.5592, -18.0000, 0.0784, 0.2160, -0.6254, -824.99, -2669.62
3.9400, 14.9871, -18.0000, 0.0741, 0.2160, -0.6173, -825.00, 579.72
3.9480, 15.4712, -18.0000, 0.0675, 0.2145, -0.7104, -825.00, 2255.91
3.9560, 15.5273, -18.0000, 0.0654, 0.2129, -0.5747, -825.01, -271.27
3.9640, 16.1692, -18.0000, 0.0588, 0.2129, -0.6733, -825.01, 2384.84
3.9720, 16.2813, -18.0000, 0.0545, 0.2099, -0.6494, -825.02, -2824.14
3.9800, 16.5514, -18.0000, 0.0501, 0.2083, -0.6230, -825.02, 889.27
3.9880, 17.0354, -18.0000, 0.0436, 0.2068, -0.6963, -825.02, -1921.58
3.9960, 17.1476, -17.7590, 0.0392, 0.2037, -0.6648, -825.03, 631.29
4.0040, 17.4177, -17.4321, 0.0349, 0.2022, -0.6333, -825.03, -3675.23
4.0120, 17.5298, -16.9857, 0.0305, 0.1992, -0.6037, -825.03, 914.95
4.0200, 17.8560, -16.4356, 0.0240, 0.1961, -0.6834, -825.03, 1018.10
4.0280, 17.9681, -15.9892, 0.0196, 0.1930, -0.6562, -825.04, -1844.31
4.0360, 18.0000, -15.5428, 0.0153, 0.1900, -0.6190, -825.04, -2618.04
4.0440, 18.0000, -14.8732, 0.0087, 0.1854, -0.6937, -825.04, 1507.97
4.0520, 18.0000, -14.3073, 0.0044, 0.1808, -0.6630, -825.05, -3701.12
4.0600, 18.0000, -13.8609, 0.0000, 0.1777, -0.6236, -825.05, 553.73
4.0680, 18.0000, -13.1913, -0.0065, 0.1731, -0.7062, -825.05, 1636.80
4.0760, 18.0000, -12.7292, -0.0087, 0.1685, -0.5625, -825.05, -2205.64
4.0840, 18.0000, -12.0596, -0.0153, 0.1639, -0.6558, -825.05, 1868.69
4.0920, 18.0000, -11.3742, -0.0196, 0.1578, -0.6273, -825.06, 2100.68
4.1000, 18.0000, -10.8083, -0.0240, 0.1532, -0.6185, -825.06, -1896.39
4.1080, 17.9389, -10.1229, -0.0283, 0.1471, -0.5938, -825.07, -3495.32
4.1160, 17.8932, -9.5570, -0.0327, 0.1425, -0.5961, -825.07, -1380.84
4.1240, 17.6896, -8.8716, -0.0370, 0.1363, -0.5788, -825.07, -1767.76
4.1320, 17.4860, -8.1863, -0.0414, 0.1302, -0.5775, -825.07, -1587.34
4.1400, 17.2823, -7.5009, -0.0458, 0.1241, -0.5852, -825.08, -1329.57
4.1480, 16.8648, -6.9192, -0.0479, 0.1180, -0.4814, -825.08, 913.85
4.1560, 16.8190, -6.3533, -0.0523, 0.1134, -0.5019, -825.07, 1326.35
4.1640, 16.4576, -5.5484, -0.0566, 0.1057, -0.5156, -825.08, -3496.03
4.1720, 16.0400, -4.9668, -0.0588, 0.0996, -0.4441, -825.08, 320.43
4.1800, 15.8364, -4.2814, -0.0632, 0.0934, -0.4769, -825.08, -1716.99
4.1880, 15.4188, -3.6997, -0.0654, 0.0873, -0.4088, -825.08, 578.00
4.1960, 15.0573, -2.8949, -0.0697, 0.0797, -0.4721, -825.09, -582.54
4.2040, 14.6397, -2.3132, -0.0719, 0.0735, -0.4056, -825.08, -2619.95
4.2120, 14.2221, -1.7315, -0.0741, 0.0674, -0.3704, -825.08, 1789.62
4.2200, 13.6467, -1.0303, -0.0763, 0.0597, -0.3289, -825.09, 809.59
4.2280, 13.2291, -0.4487, -0.0784, 0.0536, -0.3012, -825.09, -1949.88
4.2360, 12.6536, 0.2525, -0.0806, 0.0460, -0.2910, -825.09, 809.29
4.2440, 12.0782, 0.9537, -0.0828, 0.0383, -0.2757, -825.09, -996.04
4.2520, 11.6606, 1.5353, -0.0850, 0.0322, -0.2937, -825.09, -4013.29
4.2600, 11.0290, 2.0133, -0.0850, 0.0260, -0.1969, -825.09, 808.78
4.2680, 10.4536, 2.7144, -0.0872, 0.0184, -0.2305, -825.09, -3755.71
4.2760, 9.8220, 3.1924, -0.0872, 0.0123, -0.1545, -825.09, -3833.28
4.2840, 9.0326, 3.7899, -0.0872, 0.0046, -0.1035, -825.09, -3240.37
4.2920, 8.6150, 4.3715, -0.0893, -0.0015, -0.1586, -825.09, -790.65
4.3000, 7.8255, 4.9690, -0.0893, -0.0092, -0.1063, -825.09, -2957.01
4.3080, 7.1940, 5.4470, -0.0893, -0.0153, -0.0712, -825.09, 2148.83
4.3160, 6.5624, 5.9249, -0.0893, -0.0214, -0.0477, -825.09, -1384.27
4.3240, 5.7730, 6.5224, -0.0893, -0.0291, -0.0320, -825.09, -1668.03
4.3320, 4.9275, 6.8966, -0.0872, -0.0352, 0.0875, -825.09, -507.69
4.3400, 4.2959, 7.3746, -0.0872, -0.0414, 0.0586, -825.09, -482.01
4.3480, 3.4504, 7.7488, -0.0850, -0.0475, 0.1482, -825.08, -1049.53
4.3560, 2.8188, 8.2268, -0.0850, -0.0536, 0.0994, -825.08, -3808.90
4.3640, 1.9733, 8.6011, -0.0828, -0.0597, 0.1558, -825.08, -3164.41
4.3720, 1.1278, 8.9753, -0.0806, -0.0659, 0.2133, -825.08, -2029.96
4.3800, 0.2823, 9.3496, -0.0784, -0.0720, 0.2519, -825.08, -508.60
4.3880, -0.3493, 9.8275, -0.0784, -0.0781, 0.1688, -825.08, -2262.45
4.3960, -1.2509, 9.9786, -0.0741, -0.0827, 0.3028, -825.08, 1915.03
4.4040, -2.0964, 10.3528, -0.0719, -0.0889, 0.3015, -825.08, -2469.16
4.4120, -2.7840, 10.6076, -0.0697, -0.0934, 0.3006, -825.07, -561.08
4.4200, -3.6296, 10.9819, -0.0675, -0.0996, 0.2907, -825.07, -612.76
4.4280, -4.5312, 11.1329, -0.0632, -0.1042, 0.3844, -825.07, -3991.13
4.4360, -5.2188, 11.3877, -0.0610, -0.1088, 0.3468, -825.07, -303.71
4.4440, -6.1204, 11.5387, -0.0566, -0.1134, 0.4221, -825.07, 1527.01
4.4520, -6.8081, 11.7935, -0.0545, -0.1180, 0.3721, -825.06, -2186.50
4.4600, -7.5518, 11.8251, -0.0501, -0.1210, 0.4286, -825.06, -1413.08
4.4680, -8.4534, 11.9761, -0.0458, -0.1256, 0.4854, -825.06, -484.83
4.4760, -9.3550, 12.1272, -0.0414, -0.1302, 0.5234, -825.06, -1181.29
4.4840, -10.0987, 12.1587, -0.0370, -0.1333, 0.5489, -825.05, -3760.15
4.4920, -10.8424, 12.1903, -0.0327, -0.1363, 0.5660, -825.05, -923.72
4.5000, -11.3722, 12.3256, -0.0305, -0.1394, 0.4779, -825.05, -1671.66
4.5080, -12.3299, 12.2534, -0.0240, -0.1425, 0.6085, -825.04, -1078.75
4.5160, -13.0736, 12.2850, -0.0196, -0.1455, 0.6059, -825.04, -3090.27
4.5240, -13.6594, 12.1971, -0.0153, -0.1471, 0.6042, -825.04, -2987.23
4.5320, -14.4032, 12.2286, -0.0109, -0.1501, 0.6031, -825.04, 2376.48
4.5400, -14.9890, 12.1407, -0.0065, -0.1517, 0.5919, -825.03, 2221.56
4.5480, -15.5748, 12.0528, -0.0022, -0.1532, 0.5760, -825.03, -1130.92
4.5560, -16.3746, 11.8612, 0.0044, -0.1547, 0.6648, -825.02, 2401.87
4.5640, -16.9605, 11.7732, 0.0087, -0.1563, 0.6437, -825.02, -460.55
4.5720, -17.3884, 11.5658, 0.0131, -0.1563, 0.6107, -825.02, 1834.44
4.5800, -18.0000, 11.3742, 0.0196, -0.1578, 0.6881, -825.02, -2601.12
4.5880, -18.0000, 11.1668, 0.0240, -0.1578, 0.6489, -825.01, 1370.16
4.5960, -18.0000, 10.8556, 0.0305, -0.1578, 0.7137, -825.01, -125.61
4.6040, -18.0000, 10.6482, 0.0349, -0.1578, 0.6661, -825.00, -1466.57
4.6120, -18.0000, 10.3371, 0.0414, -0.1578, 0.7346, -825.00, 1705.30
4.6200, -18.0000, 10.1297, 0.0458, -0.1578, 0.6905, -825.00, -1930.74
4.6280, -18.0000, 9.6991, 0.0523, -0.1563, 0.7510, -825.00, 725.48
4.6360, -18.0000, 9.3722, 0.0566, -0.1547, 0.6910, -824.99, -3426.22
4.6440, -18.0000, 9.0610, 0.0632, -0.1547, 0.7513, -824.99, 287.29
4.6520, -18.0000, 8.7341, 0.0675, -0.1532, 0.7017, -824.99, 1035.23
4.6600, -18.0000, 8.3035, 0.0741, -0.1517, 0.7585, -824.99, -279.84
4.6680, -18.0000, 7.8571, 0.0784, -0.1486, 0.7065, -824.98, 1525.39
4.6760, -18.0000, 7.5302, 0.0828, -0.1471, 0.6527, -824.98, 494.09
4.6840, -18.0000, 7.0996, 0.0893, -0.1455, 0.7163, -824.98, -2909.76
4.6920, -18.0000, 6.6532, 0.0937, -0.1425, 0.6678, -824.97, 1087.41
4.7000, -18.0000, 6.2226, 0.1002, -0.1409, 0.7264, -824.98, 2273.74
4.7080, -18.0000, 5.7762, 0.1046, -0.1379, 0.6849, -824.97, 442.92
4.7160, -18.0000, 5.3298, 0.1089, -0.1348, 0.6383, -824.97, -511.22
4.7240, -18.0000, 4.7797, 0.1155, -0.1317, 0.7066, -824.96, -665.84
4.7320, -18.0000, 4.3333, 0.1198, -0.1287, 0.6613, -824.96, 752.57
4.7400, -18.0000, 3.8869, 0.1242, -0.1256, 0.6225, -824.96, -1929.23
4.7480, -18.0000, 3.4405, 0.1285, -0.1226, 0.5965, -824.96, -4017.92
4.7560, -18.0000, 2.9941, 0.1329, -0.1195, 0.5790, -824.96, -1387.59
4.7640, -18.0000, 2.3245, 0.1394, -0.1149, 0.6669, -824.95, -3089.47
4.7720, -18.0000, 1.8781, 0.1438, -0.1118, 0.6451, -824.95, -1593.69
4.7800, -18.0000, 1.4159, 0.1460, -0.1072, 0.5215, -824.95, -2883.07
4.7880, -18.0000, 0.9695, 0.1503, -0.1042, 0.5194, -824.95, -510.51
4.7960, -18.0000, 0.4036, 0.1547, -0.0996, 0.5274, -824.95, 882.01
4.8040, -18.0000, -0.0428, 0.1590, -0.0965, 0.5327, -824.95, -2496.05
4.8120, -18.0000, -0.6087, 0.1634, -0.0919, 0.5467, -824.95, 727.39
4.8200, -18.0000, -1.0709, 0.1656, -0.0873, 0.4556, -824.94, 1217.45
4.8280, -18.0000, -1.5173, 0.1699, -0.0843, 0.4846, -824.95, -1077.64
4.8360, -18.0000, -1.9794, 0.1721, -0.0797, 0.4140, -824.95, -3346.84
4.8440, -18.0000, -2.5453, 0.1765, -0.0751, 0.4567, -824.95, -1748.01
4.8520, -18.0000, -3.0075, 0.1787, -0.0705, 0.4046, -824.94, -1232.26
4.8600, -18.0000, -3.4697, 0.1808, -0.0659, 0.3604, -824.94, 1604.47
4.8680, -18.0000, -3.9319, 0.1830, -0.0613, 0.3222, -824.94, -871.14
4.8760, -18.0000, -4.3941, 0.1852, -0.0567, 0.2966, -824.94, 521.39
4.8840, -18.0000, -4.8562, 0.1874, -0.0521, 0.2795, -824.94, -2186.20
4.8920, -18.0000, -5.3184, 0.1896, -0.0475, 0.2765, -824.94, -277.92
4.9000, -18.0000, -5.9001, 0.1917, -0.0414, 0.2745, -824.93, -1257.85
4.9080, -18.0000, -6.1391, 0.1917, -0.0383, 0.1840, -824.94, 2094.53
4.9160, -18.0000, -6.7207, 0.1939, -0.0322, 0.2040, -824.93, -1077.23
4.9240, -18.0000, -7.0792, 0.1939, -0.0276, 0.1367, -824.94, -3655.99
4.9320, -18.0000, -7.6609, 0.1961, -0.0214, 0.1723, -824.93, -226.25
4.9400, -18.0000, -8.0194, 0.1961, -0.0169, 0.1155, -824.93, -3759.14
4.9480, -18.0000, -8.3778, 0.1961, -0.0123, 0.0774, -824.93, -870.83
4.9560, -18.0000, -8.8400, 0.1983, -0.0077, 0.1504, -824.94, -3784.83
4.9640, -18.0000, -9.2143, 0.1961, -0.0015, 0.0201, -824.93, 1940.01
4.9720, -18.0000, -9.5727, 0.1961, 0.0031, 0.0135, -824.93, -1283.43
4.9800, -18.0000, -10.0507, 0.1961, 0.0092, 0.0090, -824.93, 2043.16
4.9880, -17.8365, -10.4092, 0.1961, 0.0138, 0.0061, -824.93, 2455.76
4.9960, -17.1489, -10.6639, 0.1939, 0.0184, -0.0766, -824.94, -2417.99
5.0040, -16.3034, -11.0382, 0.1917, 0.0245, -0.1499, -824.93, -1102.82
5.0120, -15.6157, -11.2930, 0.1896, 0.0291, -0.2094, -824.93, -3294.66
5.0200, -14.9842, -11.7709, 0.1896, 0.0352, -0.1404, -824.93, -225.84
5.0280, -14.2965, -12.0257, 0.1874, 0.0398, -0.1748, -824.93, -3861.79
5.0360, -13.4510, -12.3999, 0.1852, 0.0460, -0.1978, -824.93, 1528.01
5.0440, -12.7634, -12.6547, 0.1830, 0.0506, -0.2133, -824.93, -1308.42
5.0520, -11.7039, -12.9253, 0.1787, 0.0567, -0.3326, -824.93, -2623.38
5.0600, -11.0162, -13.1800, 0.1765, 0.0613, -0.3215, -824.93, -405.45
5.0680, -10.1146, -13.3311, 0.1721, 0.0659, -0.4136, -824.93, -1359.39
5.0760, -9.4270, -13.5858, 0.1699, 0.0705, -0.3757, -824.93, -2648.56
5.0840, -8.5254, -13.7369, 0.1656, 0.0751, -0.4415, -824.94, 1787.10
5.0920, -7.4659, -14.0074, 0.1612, 0.0812, -0.4940, -824.93, -2725.52
5.1000, -6.7783, -14.2622, 0.1590, 0.0858, -0.4203, -824.93, -2776.90
5.1080, -5.8767, -14.4133, 0.1547, 0.0904, -0.4609, -824.93, -404.34
5.1160, -4.9750, -14.5643, 0.1503, 0.0950, -0.4788, -824.94, -1951.39
5.1240, -4.0734, -14.7154, 0.1460, 0.0996, -0.4908, -824.94, -893.90
5.1320, -3.1157, -14.6432, 0.1394, 0.1026, -0.6077, -824.94, 782.49
5.1400, -2.2141, -14.7943, 0.1351, 0.1072, -0.6054, -824.94, -171.45
5.1480, -1.3125, -14.9453, 0.1307, 0.1118, -0.5935, -824.94, 396.08
