t, Vp, Vy, pitch, yaw, pitch_dot, yaw_dot, N/A
6.0600, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 962.30
6.0800, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 291.82
6.1000, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 575.49
6.1200, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 910.72
6.1400, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 1013.87
6.1600, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 1117.02
6.1800, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 781.79
6.2000, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 1271.75
6.2200, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 1374.90
6.2400, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 2354.83
6.2600, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 1581.20
6.2800, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 369.18
6.3000, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -1719.61
6.3200, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -1513.31
6.3400, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -533.38
6.3600, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -172.35
6.3800, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 162.88
6.4000, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 137.10
6.4200, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 162.88
6.4400, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -688.10
6.4600, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -739.68
6.4800, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -352.87
6.5000, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -43.42
6.5200, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -481.80
6.5400, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -559.17
6.5600, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -378.65
6.5800, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -765.47
6.6000, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, -713.89
6.6200, 0.2149, -0.1197, 0.0000, 0.0015, 0.0000, -825.00, 627.06
6.6400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0599, -825.00, 936.51
6.6600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0220, -825.00, 1632.77
6.6800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0081, -825.00, 266.03
6.7000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0030, -825.00, 394.97
6.7200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0011, -825.00, 266.03
6.7400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0004, -825.00, 781.79
6.7600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0001, -825.00, 2122.74
6.7800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0001, -825.00, 2045.38
6.8000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 2277.46
6.8200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1606.99
6.8400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 884.94
6.8600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 549.70
6.8800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -1307.01
6.9000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -997.55
6.9200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -430.23
6.9400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 33.95
6.9600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -378.65
6.9800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -1126.49
7.0000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -69.20
7.0200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 910.72
7.0400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1091.24
7.0600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1968.01
7.0800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 2354.83
7.1000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 2354.83
7.1200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 936.51
7.1400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 498.12
7.1600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1220.17
7.1800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1400.69
7.2000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 2303.25
7.2200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3189.50
7.2400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3498.95
7.2600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3859.97
7.2800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1761.71
7.3000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3834.18
7.3200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3524.73
7.3400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3060.56
7.3600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3679.46
7.3800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3602.10
7.4000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 2406.40
7.4200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3395.80
7.4400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -4092.06
7.4600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3241.07
7.4800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -4014.70
7.5000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3344.22
7.5200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1632.77
7.5400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1555.41
7.5600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1245.96
7.5800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 936.51
7.6000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 601.27
7.6200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -1384.37
7.6400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 884.94
7.6600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1813.29
7.6800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -3653.67
7.7000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1787.50
7.7200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 162.88
7.7400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -842.83
7.7600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -69.20
7.7800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 936.51
7.8000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 1220.17
7.8200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, 859.15
7.8400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -249.72
7.8600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -172.35
7.8800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -765.47
7.9000, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -997.55
7.9200, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -2080.63
7.9400, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -2467.44
7.9600, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -1951.69
7.9800, 0.0006, -0.2235, 0.0022, 0.0015, 0.0000, -825.00, -94.99
8.0000, 8.8394, 4.0605, 0.0022, 0.0015, 0.0000, -825.00, 33.95
8.0200, 8.8394, 4.0605, 0.0022, 0.0015, 0.0000, -825.00, 550.40
8.0400, 8.6245, 4.1802, 0.0022, 0.0000, 0.0000, -825.01, -1821.14
8.0600, 8.1954, 4.1960, 0.0044, -0.0015, 0.0731, -825.01, -3444.95
8.0800, 7.9806, 4.3156, 0.0044, -0.0031, 0.0269, -825.01, 1196.90
8.1000, 7.5514, 4.3314, 0.0065, -0.0046, 0.0760, -825.01, 732.43
8.1200, 6.9075, 4.4669, 0.0087, -0.0077, 0.1173, -825.01, -15.82
8.1400, 6.2635, 4.6023, 0.0109, -0.0107, 0.1239, -825.01, -635.02
8.1600, 5.6195, 4.7378, 0.0131, -0.0138, 0.1117, -825.02, 757.21
8.1800, 4.9756, 4.8732, 0.0153, -0.0169, 0.1009, -825.02, -171.45
8.2000, 4.1173, 4.9048, 0.0196, -0.0199, 0.1754, -825.02, 1581.80
8.2200, 3.4734, 5.0403, 0.0218, -0.0230, 0.1244, -825.02, -765.16
8.2400, 2.8300, 4.9522, 0.0262, -0.0245, 0.1709, -825.01, -791.15
8.2600, 1.9718, 4.9839, 0.0305, -0.0276, 0.2011, -825.01, -2003.37
8.2800, 1.3284, 4.8958, 0.0349, -0.0291, 0.2268, -825.01, -2648.16
8.3000, 0.6850, 4.8078, 0.0393, -0.0307, 0.2326, -825.01, -2932.02
8.3200, 0.0416, 4.7197, 0.0436, -0.0322, 0.2384, -825.01, -1049.73
8.3400, -0.6017, 4.6317, 0.0480, -0.0337, 0.2311, -825.01, 2096.25
8.3600, -1.0303, 4.4240, 0.0524, -0.0337, 0.2199, -825.00, -2519.83
8.3800, -1.4588, 4.2163, 0.0567, -0.0337, 0.1983, -825.00, -2726.23
8.4000, -2.1015, 3.9047, 0.0633, -0.0337, 0.2995, -825.00, -2984.20
8.4200, -2.3152, 3.5774, 0.0676, -0.0322, 0.2687, -824.99, -2571.70
8.4400, -2.7437, 3.3697, 0.0720, -0.0322, 0.2479, -825.00, -1050.24
8.4600, -2.7425, 2.9227, 0.0764, -0.0291, 0.2346, -824.99, 2250.57
8.4800, -2.9562, 2.5954, 0.0807, -0.0276, 0.2084, -824.99, -3010.09
8.5000, -3.1698, 2.2680, 0.0851, -0.0261, 0.1941, -824.99, -1694.93
8.5200, -3.1686, 1.8210, 0.0894, -0.0230, 0.1888, -824.99, 806.57
8.5400, -3.1675, 1.3740, 0.0938, -0.0199, 0.1869, -824.98, -1333.80
8.5600, -3.1663, 0.9270, 0.0982, -0.0169, 0.1862, -824.98, 1296.63
8.5800, -3.1651, 0.4800, 0.1025, -0.0138, 0.1936, -824.98, -3499.75
8.6000, -3.1639, 0.0330, 0.1069, -0.0107, 0.2240, -824.98, -1771.99
8.6200, -2.9484, -0.3101, 0.1091, -0.0077, 0.1485, -824.98, -2468.15
8.6400, -2.7324, -0.8767, 0.1134, -0.0031, 0.1883, -824.98, -946.58
8.6600, -2.5169, -1.2199, 0.1156, 0.0000, 0.1354, -824.98, -2081.14
8.6800, -2.3015, -1.5630, 0.1178, 0.0031, 0.1039, -824.98, -1462.13
8.7000, -2.0860, -1.9062, 0.1200, 0.0061, 0.0826, -824.99, 1477.85
8.7200, -1.6557, -2.3690, 0.1222, 0.0107, 0.0794, -824.98, -4040.59
8.7400, -1.4402, -2.7121, 0.1244, 0.0138, 0.0735, -824.98, 549.60
8.7600, -1.2248, -3.0553, 0.1265, 0.0169, 0.0932, -824.98, -3576.31
8.7800, -0.7951, -3.2946, 0.1265, 0.0199, 0.0343, -824.98, 266.14
8.8000, -0.5796, -3.6377, 0.1287, 0.0230, 0.1019, -824.98, 2226.09
8.8200, -0.3648, -3.7574, 0.1287, 0.0245, 0.0375, -824.99, 1478.25
8.8400, 0.0650, -3.9967, 0.1287, 0.0276, 0.0138, -824.98, 2097.25
8.8600, 0.2798, -4.1163, 0.1287, 0.0291, 0.0051, -824.99, -1641.94
8.8800, 0.4947, -4.2360, 0.1287, 0.0307, 0.0019, -824.99, 1504.24
8.9000, 0.9238, -4.2518, 0.1265, 0.0322, -0.0535, -824.99, -2853.86
8.9200, 1.1386, -4.3714, 0.1265, 0.0337, -0.0197, -824.99, -17.12
8.9400, 1.5678, -4.3872, 0.1244, 0.0353, -0.0803, -824.99, -816.54
8.9600, 1.7820, -4.2834, 0.1222, 0.0353, -0.1386, -825.00, 1272.35
8.9800, 1.9969, -4.4031, 0.1222, 0.0368, -0.0510, -825.00, 911.33
9.0000, 2.2111, -4.2992, 0.1200, 0.0368, -0.0631, -825.00, -790.55
9.0200, 2.4254, -4.1954, 0.1178, 0.0368, -0.0830, -825.00, 2149.23
9.0400, 2.6396, -4.0915, 0.1156, 0.0368, -0.0967, -825.00, -1796.26
9.0600, 2.6390, -3.8680, 0.1134, 0.0353, -0.0954, -825.00, -867.91
9.0800, 2.6385, -3.6445, 0.1113, 0.0337, -0.0841, -825.01, -661.61
9.1000, 2.8527, -3.5407, 0.1091, 0.0337, -0.0799, -825.00, -1950.99
9.1200, 3.0664, -3.2133, 0.1047, 0.0322, -0.1875, -825.01, 730.92
9.1400, 3.0658, -2.9898, 0.1025, 0.0307, -0.1582, -825.01, -2595.78
9.1600, 3.0652, -2.7663, 0.1004, 0.0291, -0.1475, -825.01, -764.86
9.1800, 3.0646, -2.5428, 0.0982, 0.0276, -0.1435, -825.01, -2080.03
9.2000, 3.0640, -2.3193, 0.0960, 0.0261, -0.1259, -825.01, -2338.00
9.2200, 3.0634, -2.0958, 0.0938, 0.0245, -0.1061, -825.01, -739.18
9.2400, 2.8479, -1.7527, 0.0916, 0.0215, -0.0989, -825.01, -1125.99
9.2600, 2.8473, -1.5292, 0.0894, 0.0199, -0.0962, -825.01, 85.92
9.2800, 2.8467, -1.3057, 0.0873, 0.0184, -0.0952, -825.01, 859.55
9.3000, 2.8461, -1.0822, 0.0851, 0.0169, -0.0949, -825.01, 1375.20
9.3200, 2.6307, -0.7390, 0.0829, 0.0138, -0.1157, -825.01, -3111.83
9.3400, 2.6301, -0.5155, 0.0807, 0.0123, -0.1516, -825.01, 163.09
9.3600, 2.4152, -0.3959, 0.0807, 0.0107, -0.0558, -825.01, -146.36
9.3800, 2.4146, -0.1724, 0.0785, 0.0092, -0.0695, -825.01, -1203.65
9.4000, 2.1992, 0.1707, 0.0764, 0.0061, -0.1149, -825.01, -1513.21
9.4200, 1.9843, 0.2904, 0.0764, 0.0046, -0.0422, -825.01, -584.85
9.4400, 1.7695, 0.4100, 0.0764, 0.0031, -0.0155, -825.01, -2596.28
9.4600, 1.7689, 0.6335, 0.0742, 0.0015, -0.0719, -825.01, -1126.49
9.4800, 1.5540, 0.7532, 0.0742, 0.0000, -0.0264, -825.01, 472.34
9.5000, 1.5540, 0.7532, 0.0742, 0.0000, -0.0097, -825.00, 704.42
9.5200, 1.3391, 0.8728, 0.0742, -0.0015, -0.0036, -825.00, -1384.47
9.5400, 1.1243, 0.9925, 0.0742, -0.0031, -0.0013, -825.01, -3731.14
9.5600, 1.1243, 0.9925, 0.0742, -0.0031, -0.0005, -825.00, 987.99
9.5800, 0.9094, 1.1121, 0.0742, -0.0046, -0.0002, -825.01, -533.48
9.6000, 0.9094, 1.1121, 0.0742, -0.0046, -0.0001, -825.00, -636.73
9.6200, 0.9094, 1.1121, 0.0742, -0.0046, -0.0000, -825.00, -739.88
9.6400, 0.9094, 1.1121, 0.0742, -0.0046, -0.0000, -825.00, -997.76
9.6600, 0.9094, 1.1121, 0.0742, -0.0046, -0.0000, -825.00, 1581.00
9.6800, 0.9094, 1.1121, 0.0742, -0.0046, -0.0000, -825.00, 59.53
9.7000, 0.6952, 1.0083, 0.0764, -0.0046, 0.0443, -825.00, -1668.23
9.7200, 0.6952, 1.0083, 0.0764, -0.0046, 0.0163, -825.00, -3267.06
9.7400, 0.4809, 0.9045, 0.0785, -0.0046, 0.1151, -825.00, -4014.90
9.7600, 0.6958, 0.7848, 0.0785, -0.0031, 0.0423, -824.99, 1916.24
9.7800, 0.6958, 0.7848, 0.0785, -0.0031, 0.0156, -825.00, 1632.57
9.8000, 0.4815, 0.6810, 0.0807, -0.0031, 0.0656, -825.00, -1900.32
9.8200, 0.6964, 0.5613, 0.0807, -0.0015, 0.0241, -824.99, -4066.47
9.8400, 0.4821, 0.4575, 0.0829, -0.0015, 0.1076, -825.00, -3757.02
9.8600, 0.4821, 0.4575, 0.0829, -0.0015, 0.0396, -825.00, -1668.23
9.8800, 0.6970, 0.3378, 0.0829, 0.0000, 0.0145, -825.00, -172.45
9.9000, 0.4827, 0.2340, 0.0851, 0.0000, 0.0861, -825.00, -842.93
9.9200, 0.6976, 0.1143, 0.0851, 0.0015, 0.0317, -824.99, -1822.86
9.9400, 0.6976, 0.1143, 0.0851, 0.0015, 0.0116, -825.00, -3138.02
9.9600, 0.4833, 0.0105, 0.0873, 0.0015, 0.0936, -825.00, -1023.44
9.9800, 0.6982, -0.1092, 0.0873, 0.0031, 0.0344, -824.99, 987.99
10.0000, 0.6982, -0.1092, 0.0873, 0.0031, 0.0127, -825.00, -1255.53
10.0200, 0.4839, -0.2130, 0.0894, 0.0031, 0.0855, -825.00, 1220.17
10.0400, 0.4839, -0.2130, 0.0894, 0.0031, 0.0314, -825.00, -2415.87
10.0600, 0.4839, -0.2130, 0.0894, 0.0031, 0.0116, -825.00, -1977.58
10.0800, 0.6988, -0.3327, 0.0894, 0.0046, 0.0042, -824.99, -3885.86
10.1000, 0.4845, -0.4365, 0.0916, 0.0046, 0.0557, -825.00, -2544.91
10.1200, 0.4845, -0.4365, 0.0916, 0.0046, 0.0205, -825.00, -1900.12
10.1400, 0.4845, -0.4365, 0.0916, 0.0046, 0.0075, -825.00, -3498.95
10.1600, 0.4845, -0.4365, 0.0916, 0.0046, 0.0028, -825.00, -1693.82
10.1800, 0.2702, -0.5404, 0.0938, 0.0046, 0.0741, -825.00, 704.42
10.2000, 0.2702, -0.5404, 0.0938, 0.0046, 0.0273, -825.00, 1297.54
10.2200, 0.2702, -0.5404, 0.0938, 0.0046, 0.0100, -825.00, 2148.53
10.2400, 0.2702, -0.5404, 0.0938, 0.0046, 0.0037, -825.00, 1142.81
10.2600, 0.2702, -0.5404, 0.0938, 0.0046, 0.0014, -825.00, -1307.01
10.2800, 0.0560, -0.6442, 0.0960, 0.0046, 0.0898, -825.00, 1426.47
10.3000, 0.0560, -0.6442, 0.0960, 0.0046, 0.0330, -825.00, 343.40
10.3200, 0.0560, -0.6442, 0.0960, 0.0046, 0.0121, -825.00, -2183.78
10.3400, 0.0560, -0.6442, 0.0960, 0.0046, 0.0045, -825.00, -3885.76
10.3600, 0.0560, -0.6442, 0.0960, 0.0046, 0.0016, -825.00, -3498.95
10.3800, 0.0560, -0.6442, 0.0960, 0.0046, 0.0006, -825.00, 1452.26
10.4000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0810, -825.01, -3756.82
10.4200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0298, -825.00, 1890.65
10.4400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0110, -825.00, -1358.58
10.4600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0040, -825.00, -2854.26
10.4800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0015, -825.00, -3292.65
10.5000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0005, -825.00, 59.73
10.5200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0002, -825.00, -2880.05
10.5400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0001, -825.00, -1049.13
10.5600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1951.69
10.5800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -739.68
10.6000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1590.67
10.6200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1539.09
10.6400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, 601.27
10.6600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1771.18
10.6800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -2003.27
10.7000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -4014.70
10.7200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -559.17
10.7400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1178.07
10.7600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -4014.60
10.7800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -3756.72
10.8000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1229.54
10.8200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -2879.95
10.8400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -3163.61
10.8600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1306.90
10.8800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -3292.55
10.9000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1900.02
10.9200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, 2019.69
10.9400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -842.73
10.9600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -1177.97
10.9800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -739.58
11.0000, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -2157.89
11.0200, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -945.88
11.0400, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, 549.80
11.0600, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, 936.61
11.0800, -0.3731, -0.6284, 0.0982, 0.0031, 0.0000, -825.00, -326.98
11.1000, -0.1589, -0.5246, 0.0960, 0.0031, -0.0599, -825.00, -1564.78
11.1200, -0.1589, -0.5246, 0.0960, 0.0031, -0.0220, -825.00, 678.74
11.1400, -0.1589, -0.5246, 0.0960, 0.0031, -0.0081, -825.00, -2776.79
11.1600, -0.1589, -0.5246, 0.0960, 0.0031, -0.0030, -825.00, -662.22
11.1800, -0.1589, -0.5246, 0.0960, 0.0031, -0.0011, -825.00, 936.61
11.2000, -0.1589, -0.5246, 0.0960, 0.0031, -0.0004, -825.00, -3885.66
11.2200, -0.1589, -0.5246, 0.0960, 0.0031, -0.0001, -825.00, -3911.45
11.2400, 0.0554, -0.4207, 0.0938, 0.0031, -0.0662, -825.00, -1384.37
11.2600, 0.0554, -0.4207, 0.0938, 0.0031, -0.0243, -825.00, -1332.79
11.2800, 0.0554, -0.4207, 0.0938, 0.0031, -0.0090, -825.00, -2957.41
11.3000, 0.0554, -0.4207, 0.0938, 0.0031, -0.0033, -825.00, -1461.73
11.3200, 0.0554, -0.4207, 0.0938, 0.0031, -0.0012, -825.00, -3756.82
11.3400, 0.0554, -0.4207, 0.0938, 0.0031, -0.0004, -825.00, -1719.61
11.3600, 0.0554, -0.4207, 0.0938, 0.0031, -0.0002, -825.00, 291.82
11.3800, 0.0554, -0.4207, 0.0938, 0.0031, -0.0001, -825.00, -791.25
11.4000, 0.2696, -0.3169, 0.0916, 0.0031, -0.0542, -825.00, 59.73
11.4200, 0.2696, -0.3169, 0.0916, 0.0031, -0.0199, -825.00, -3731.03
11.4400, 0.2696, -0.3169, 0.0916, 0.0031, -0.0073, -825.00, -3473.16
11.4600, 0.2696, -0.3169, 0.0916, 0.0031, -0.0027, -825.00, 910.72
11.4800, 0.2696, -0.3169, 0.0916, 0.0031, -0.0010, -825.00, -1178.07
11.5000, 0.2696, -0.3169, 0.0916, 0.0031, -0.0004, -825.00, -146.57
11.5200, 0.2696, -0.3169, 0.0916, 0.0031, -0.0001, -825.00, -2544.81
11.5400, 0.4839, -0.2130, 0.0894, 0.0031, -0.0444, -825.00, 369.18
11.5600, 0.4839, -0.2130, 0.0894, 0.0031, -0.0163, -825.00, -610.74
11.5800, 0.4839, -0.2130, 0.0894, 0.0031, -0.0060, -825.00, -945.98
11.6000, 0.4839, -0.2130, 0.0894, 0.0031, -0.0022, -825.00, -1461.73
11.6200, 0.4839, -0.2130, 0.0894, 0.0031, -0.0008, -825.00, -1900.12
11.6400, 0.6982, -0.1092, 0.0873, 0.0031, -0.0601, -825.00, -1668.03
11.6600, 0.6982, -0.1092, 0.0873, 0.0031, -0.0221, -825.00, -404.34
11.6800, 0.6982, -0.1092, 0.0873, 0.0031, -0.0081, -825.00, 652.95
11.7000, 0.6982, -0.1092, 0.0873, 0.0031, -0.0030, -825.00, 1968.11
11.7200, 0.9124, -0.0053, 0.0851, 0.0031, -0.1102, -825.00, 549.80
11.7400, 0.9124, -0.0053, 0.0851, 0.0031, -0.0405, -825.00, 2148.63
11.7600, 0.9124, -0.0053, 0.0851, 0.0031, -0.0149, -825.00, 962.40
11.7800, 0.9124, -0.0053, 0.0851, 0.0031, -0.0055, -825.00, 1658.76
11.8000, 0.9124, -0.0053, 0.0851, 0.0031, -0.0020, -825.00, -1100.50
11.8200, 0.9118, 0.2182, 0.0829, 0.0015, -0.0900, -825.01, 420.96
11.8400, 0.9118, 0.2182, 0.0829, 0.0015, -0.0331, -825.00, 446.75
11.8600, 0.9118, 0.2182, 0.0829, 0.0015, -0.0122, -825.00, 962.40
11.8800, 0.9118, 0.2182, 0.0829, 0.0015, -0.0045, -825.00, 1091.34
11.9000, 0.9118, 0.2182, 0.0829, 0.0015, -0.0016, -825.00, -2338.41
11.9200, 1.1261, 0.3220, 0.0807, 0.0015, -0.0449, -825.00, -2751.01
11.9400, 1.1261, 0.3220, 0.0807, 0.0015, -0.0165, -825.00, -2725.22
11.9600, 1.1261, 0.3220, 0.0807, 0.0015, -0.0061, -825.00, -1564.68
11.9800, 1.1261, 0.3220, 0.0807, 0.0015, -0.0022, -825.00, -765.27
12.0000, 1.3403, 0.4259, 0.0785, 0.0015, -0.0498, -825.00, 472.54
12.0200, 1.3403, 0.4259, 0.0785, 0.0015, -0.0183, -825.00, 1117.23
12.0400, 1.1255, 0.5455, 0.0785, 0.0000, -0.0067, -825.01, 833.56
12.0600, 1.3397, 0.6494, 0.0764, 0.0000, -0.1012, -825.00, 188.87
12.0800, 1.3397, 0.6494, 0.0764, 0.0000, -0.0372, -825.00, -3962.92
12.1000, 1.3397, 0.6494, 0.0764, 0.0000, -0.0137, -825.00, 678.74
12.1200, 1.3397, 0.6494, 0.0764, 0.0000, -0.0050, -825.00, -4040.28
12.1400, 1.3397, 0.6494, 0.0764, 0.0000, -0.0019, -825.00, 1865.06
12.1600, 1.5540, 0.7532, 0.0742, 0.0000, -0.0450, -825.00, 1194.59
