t, Vp, Vy, pitch, yaw, pitch_dot, yaw_dot, N/A
1.5000, -4.9357, 0.5170, 0.0218, -0.0199, 0.1798, -824.99, 213.65
1.5200, -4.7203, 0.1738, 0.0240, -0.0169, 0.1323, -824.98, -740.49
1.5400, -4.9339, -0.1535, 0.0284, -0.0153, 0.2119, -824.99, -3009.69
1.5600, -4.7185, -0.4967, 0.0305, -0.0123, 0.1672, -824.99, -2003.87
1.5800, -4.5030, -0.8398, 0.0327, -0.0092, 0.1346, -824.99, -2751.61
1.6000, -4.2876, -1.1830, 0.0349, -0.0061, 0.1226, -824.99, -2803.09
1.6200, -4.0721, -1.5261, 0.0371, -0.0031, 0.1049, -824.98, -1694.22
1.6400, -3.8567, -1.8692, 0.0393, 0.0000, 0.0984, -824.98, -2132.51
1.6600, -3.6412, -2.2124, 0.0415, 0.0031, 0.1023, -824.98, -301.49
1.6800, -3.6406, -2.4359, 0.0436, 0.0046, 0.1269, -824.99, 2354.73
1.7000, -3.2109, -2.6752, 0.0436, 0.0077, 0.0467, -824.99, -2054.95
1.7200, -2.9954, -3.0183, 0.0458, 0.0107, 0.0615, -824.98, 730.21
1.7400, -2.7806, -3.1380, 0.0458, 0.0123, 0.0226, -824.99, 2096.95
1.7600, -2.5651, -3.4811, 0.0480, 0.0153, 0.0625, -824.99, -2235.26
1.7800, -2.3503, -3.6008, 0.0480, 0.0169, 0.0230, -824.99, -507.49
1.8000, -2.1354, -3.7204, 0.0480, 0.0184, 0.0084, -824.99, -2389.88
1.8200, -1.9206, -3.8401, 0.0480, 0.0199, 0.0031, -824.99, -533.18
1.8400, -1.7057, -3.9597, 0.0480, 0.0215, 0.0011, -824.99, -2570.29
1.8600, -1.4908, -4.0794, 0.0480, 0.0230, 0.0004, -824.99, -3189.19
1.8800, -1.0617, -4.0952, 0.0458, 0.0245, -0.1089, -824.99, 317.91
1.9000, -1.0617, -4.0952, 0.0458, 0.0245, -0.0401, -825.00, -2802.28
1.9200, -1.0617, -4.0952, 0.0458, 0.0245, -0.0147, -825.00, -3369.61
1.9400, -0.6326, -4.1110, 0.0436, 0.0261, -0.0544, -824.99, 2355.23
1.9600, -0.4184, -4.0072, 0.0415, 0.0261, -0.1008, -825.00, 266.44
1.9800, -0.6332, -3.8875, 0.0415, 0.0245, -0.0371, -825.01, 498.63
2.0000, -0.4190, -3.7837, 0.0393, 0.0245, -0.0580, -825.00, -893.90
2.0200, -0.2047, -3.6798, 0.0371, 0.0245, -0.0875, -825.00, -1796.36
2.0400, -0.2053, -3.4563, 0.0349, 0.0230, -0.1130, -825.01, 1246.47
2.0600, 0.0090, -3.3525, 0.0327, 0.0230, -0.1308, -825.00, 1942.73
2.0800, -0.2059, -3.2328, 0.0327, 0.0215, -0.0481, -825.00, 524.41
2.1000, -0.2065, -3.0093, 0.0305, 0.0199, -0.0620, -825.01, -3653.17
2.1200, -0.2071, -2.7858, 0.0284, 0.0184, -0.0770, -825.01, 1065.85
2.1400, -0.2077, -2.5623, 0.0262, 0.0169, -0.0882, -825.01, 472.74
2.1600, -0.2083, -2.3388, 0.0240, 0.0153, -0.0986, -825.01, -43.01
2.1800, 0.0060, -2.2350, 0.0218, 0.0153, -0.1255, -825.00, -3447.07
2.2000, -0.2089, -2.1153, 0.0218, 0.0138, -0.0462, -825.01, 266.34
2.2200, -0.2095, -1.8918, 0.0196, 0.0123, -0.0613, -825.01, 2226.19
2.2400, -0.2101, -1.6683, 0.0175, 0.0107, -0.0824, -825.01, 1194.69
2.2600, -0.2107, -1.4448, 0.0153, 0.0092, -0.1034, -825.01, -1745.19
2.2800, -0.4255, -1.3252, 0.0153, 0.0077, -0.0380, -825.01, -3705.05
2.3000, -0.4261, -1.1017, 0.0131, 0.0061, -0.0583, -825.01, 420.96
2.3200, -0.4267, -0.8782, 0.0109, 0.0046, -0.1305, -825.01, 1504.04
2.3400, -0.6416, -0.7585, 0.0109, 0.0031, -0.0480, -825.01, 781.99
2.3600, -0.6422, -0.5350, 0.0087, 0.0015, -0.1163, -825.01, -4117.75
2.3800, -0.8570, -0.4154, 0.0087, 0.0000, -0.0428, -825.01, -2622.07
2.4000, -0.8576, -0.1919, 0.0065, -0.0015, -0.1248, -825.01, -3189.40
2.4200, -0.8576, -0.1919, 0.0065, -0.0015, -0.0459, -825.00, 446.65
2.4400, -1.0725, -0.0722, 0.0065, -0.0031, -0.0169, -825.00, -198.04
2.4600, -1.2873, 0.0474, 0.0065, -0.0046, -0.0062, -825.01, 1968.01
2.4800, -1.2873, 0.0474, 0.0065, -0.0046, -0.0023, -825.00, -275.50
2.5000, -1.5022, 0.1671, 0.0065, -0.0061, -0.0008, -825.00, 756.00
2.5200, -1.5022, 0.1671, 0.0065, -0.0061, -0.0003, -825.00, -533.48
2.5400, -1.7171, 0.2867, 0.0065, -0.0077, -0.0001, -825.01, -2158.10
2.5600, -1.7171, 0.2867, 0.0065, -0.0077, -0.0000, -825.00, -3705.35
2.5800, -1.7171, 0.2867, 0.0065, -0.0077, -0.0000, -825.00, 2225.79
2.6000, -1.7171, 0.2867, 0.0065, -0.0077, -0.0000, -825.00, -3241.17
2.6200, -1.7171, 0.2867, 0.0065, -0.0077, -0.0000, -825.00, -2544.91
2.6400, -1.7171, 0.2867, 0.0065, -0.0077, -0.0000, -825.00, -2106.52
2.6600, -1.9313, 0.1829, 0.0087, -0.0077, 0.0599, -825.00, -3602.20
2.6800, -1.9313, 0.1829, 0.0087, -0.0077, 0.0220, -825.00, -378.75
2.7000, -1.9313, 0.1829, 0.0087, -0.0077, 0.0081, -825.00, 1039.56
2.7200, -2.1456, 0.0790, 0.0109, -0.0077, 0.0628, -825.00, -2544.91
2.7400, -1.9307, -0.0406, 0.0109, -0.0061, 0.0231, -824.99, -1616.56
2.7600, -1.9307, -0.0406, 0.0109, -0.0061, 0.0085, -825.00, 2096.85
2.7800, -2.1450, -0.1445, 0.0131, -0.0061, 0.0521, -825.00, -3447.47
2.8000, -2.1450, -0.1445, 0.0131, -0.0061, 0.0192, -825.00, -997.66
2.8200, -2.1444, -0.3680, 0.0153, -0.0046, 0.1161, -825.00, -636.63
2.8400, -2.1444, -0.3680, 0.0153, -0.0046, 0.0427, -825.00, -1075.02
2.8600, -2.1444, -0.3680, 0.0153, -0.0046, 0.0157, -825.00, 369.08
2.8800, -2.1438, -0.5915, 0.0175, -0.0031, 0.0866, -825.00, -95.09
2.9000, -2.1438, -0.5915, 0.0175, -0.0031, 0.0318, -825.00, -3009.08
2.9200, -2.3580, -0.6953, 0.0196, -0.0031, 0.1104, -825.00, -2725.42
2.9400, -2.1432, -0.8150, 0.0196, -0.0015, 0.0406, -825.00, -69.30
2.9600, -2.1432, -0.8150, 0.0196, -0.0015, 0.0149, -825.00, -4040.59
2.9800, -2.3574, -0.9188, 0.0218, -0.0015, 0.0716, -825.00, -95.09
3.0000, -2.3574, -0.9188, 0.0218, -0.0015, 0.0263, -825.00, -430.33
3.0200, -2.3574, -0.9188, 0.0218, -0.0015, 0.0097, -825.00, -120.88
3.0400, -2.3568, -1.1423, 0.0240, 0.0000, 0.0526, -825.00, 730.11
3.0600, -2.3568, -1.1423, 0.0240, 0.0000, 0.0193, -825.00, -1874.43
3.0800, -2.3568, -1.1423, 0.0240, 0.0000, 0.0071, -825.00, -2003.37
3.1000, -2.5711, -1.2462, 0.0262, 0.0000, 0.0834, -825.00, -3963.22
3.1200, -2.5711, -1.2462, 0.0262, 0.0000, 0.0307, -825.00, -2209.67
3.1400, -2.5711, -1.2462, 0.0262, 0.0000, 0.0113, -825.00, -1822.86
3.1600, -2.5711, -1.2462, 0.0262, 0.0000, 0.0041, -825.00, 549.60
3.1800, -2.7854, -1.3500, 0.0284, 0.0000, 0.0459, -825.00, -4066.37
3.2000, -2.7854, -1.3500, 0.0284, 0.0000, 0.0169, -825.00, -713.99
3.2200, -2.7854, -1.3500, 0.0284, 0.0000, 0.0062, -825.00, 420.66
3.2400, -2.7854, -1.3500, 0.0284, 0.0000, 0.0023, -825.00, -636.63
3.2600, -2.7854, -1.3500, 0.0284, 0.0000, 0.0008, -825.00, -3421.69
3.2800, -2.7854, -1.3500, 0.0284, 0.0000, 0.0003, -825.00, 291.72
3.3000, -2.7854, -1.3500, 0.0284, 0.0000, 0.0001, -825.00, -3550.62
3.3200, -2.9996, -1.4539, 0.0305, 0.0000, 0.0599, -825.00, 2174.21
3.3400, -2.9996, -1.4539, 0.0305, 0.0000, 0.0220, -825.00, -1436.04
3.3600, -2.9996, -1.4539, 0.0305, 0.0000, 0.0081, -825.00, -3447.47
3.3800, -2.9996, -1.4539, 0.0305, 0.0000, 0.0030, -825.00, -3550.62
3.4000, -2.9996, -1.4539, 0.0305, 0.0000, 0.0011, -825.00, 1761.61
3.4200, -2.9996, -1.4539, 0.0305, 0.0000, 0.0004, -825.00, -17.73
3.4400, -2.9996, -1.4539, 0.0305, 0.0000, 0.0001, -825.00, -1229.74
3.4600, -2.7854, -1.3500, 0.0284, 0.0000, -0.0807, -825.00, -946.08
3.4800, -2.7854, -1.3500, 0.0284, 0.0000, -0.0297, -825.00, -3009.08
3.5000, -2.7854, -1.3500, 0.0284, 0.0000, -0.0109, -825.00, -2931.72
3.5200, -3.0002, -1.2304, 0.0284, -0.0015, -0.0040, -825.00, -4040.49
3.5400, -3.0002, -1.2304, 0.0284, -0.0015, -0.0015, -825.00, -2699.63
3.5600, -3.0002, -1.2304, 0.0284, -0.0015, -0.0005, -825.00, -3086.45
3.5800, -3.0002, -1.2304, 0.0284, -0.0015, -0.0002, -825.00, -3653.77
3.6000, -3.0002, -1.2304, 0.0284, -0.0015, -0.0001, -825.00, -920.29
3.6200, -2.7860, -1.1265, 0.0262, -0.0015, -0.0599, -825.00, -2390.18
3.6400, -2.7860, -1.1265, 0.0262, -0.0015, -0.0220, -825.00, -1229.64
3.6600, -2.7860, -1.1265, 0.0262, -0.0015, -0.0081, -825.00, -3034.77
3.6800, -2.7860, -1.1265, 0.0262, -0.0015, -0.0030, -825.00, -3498.95
3.7000, -2.7860, -1.1265, 0.0262, -0.0015, -0.0011, -825.00, 1142.81
3.7200, -2.5717, -1.0227, 0.0240, -0.0015, -0.0494, -825.00, -1074.92
3.7400, -2.5717, -1.0227, 0.0240, -0.0015, -0.0182, -825.00, -2106.42
3.7600, -2.5717, -1.0227, 0.0240, -0.0015, -0.0067, -825.00, -1796.97
3.7800, -2.5717, -1.0227, 0.0240, -0.0015, -0.0025, -825.00, -1358.58
3.8000, -2.5717, -1.0227, 0.0240, -0.0015, -0.0009, -825.00, -1771.18
3.8200, -2.3574, -0.9188, 0.0218, -0.0015, -0.0493, -825.00, -1693.82
3.8400, -2.3574, -0.9188, 0.0218, -0.0015, -0.0181, -825.00, 240.25
3.8600, -2.3574, -0.9188, 0.0218, -0.0015, -0.0067, -825.00, -2235.26
3.8800, -2.3574, -0.9188, 0.0218, -0.0015, -0.0025, -825.00, -1951.59
3.9000, -2.1432, -0.8150, 0.0196, -0.0015, -0.0671, -825.00, -2673.64
3.9200, -2.1432, -0.8150, 0.0196, -0.0015, -0.0247, -825.00, -2776.79
3.9400, -2.1432, -0.8150, 0.0196, -0.0015, -0.0091, -825.00, 240.35
3.9600, -2.1432, -0.8150, 0.0196, -0.0015, -0.0033, -825.00, -2518.92
3.9800, -2.1438, -0.5915, 0.0175, -0.0031, -0.1103, -825.00, -2132.11
4.0000, -2.1438, -0.5915, 0.0175, -0.0031, -0.0406, -825.00, -2802.58
4.0200, -2.1438, -0.5915, 0.0175, -0.0031, -0.0149, -825.00, -4014.60
4.0400, -2.1438, -0.5915, 0.0175, -0.0031, -0.0055, -825.00, -2544.71
4.0600, -2.1438, -0.5915, 0.0175, -0.0031, -0.0020, -825.00, 1993.90
4.0800, -1.9295, -0.4876, 0.0153, -0.0031, -0.0497, -825.00, -1719.51
4.1000, -1.9295, -0.4876, 0.0153, -0.0031, -0.0183, -825.00, 988.19
4.1200, -1.9295, -0.4876, 0.0153, -0.0031, -0.0067, -825.00, -43.32
4.1400, -1.9295, -0.4876, 0.0153, -0.0031, -0.0025, -825.00, -3679.36
4.1600, -1.9295, -0.4876, 0.0153, -0.0031, -0.0009, -825.00, -2957.31
4.1800, -1.7153, -0.3838, 0.0131, -0.0031, -0.1094, -825.00, -2905.73
4.2000, -1.7153, -0.3838, 0.0131, -0.0031, -0.0402, -825.00, -2673.64
4.2200, -1.7153, -0.3838, 0.0131, -0.0031, -0.0148, -825.00, -1667.93
4.2400, -1.7153, -0.3838, 0.0131, -0.0031, -0.0054, -825.00, -1822.66
4.2600, -1.7153, -0.3838, 0.0131, -0.0031, -0.0020, -825.00, -816.94
4.2800, -1.7153, -0.3838, 0.0131, -0.0031, -0.0007, -825.00, -2802.58
4.3000, -1.7153, -0.3838, 0.0131, -0.0031, -0.0003, -825.00, -1177.97
4.3200, -1.7153, -0.3838, 0.0131, -0.0031, -0.0001, -825.00, -223.83
4.3400, -1.7153, -0.3838, 0.0131, -0.0031, -0.0000, -825.00, -1771.08
4.3600, -1.7153, -0.3838, 0.0131, -0.0031, -0.0000, -825.00, -3318.33
4.3800, -1.7153, -0.3838, 0.0131, -0.0031, -0.0000, -825.00, 1117.12
4.4000, -1.5010, -0.2799, 0.0109, -0.0031, -0.0731, -825.00, -1487.42
4.4200, -1.5010, -0.2799, 0.0109, -0.0031, -0.0269, -825.00, 1039.76
4.4400, -1.5010, -0.2799, 0.0109, -0.0031, -0.0099, -825.00, 1452.36
4.4600, -1.5010, -0.2799, 0.0109, -0.0031, -0.0036, -825.00, 1220.27
4.4800, -1.5010, -0.2799, 0.0109, -0.0031, -0.0013, -825.00, -3859.87
4.5000, -1.5010, -0.2799, 0.0109, -0.0031, -0.0005, -825.00, 859.25
4.5200, -1.7159, -0.1603, 0.0109, -0.0046, -0.0002, -825.01, -1745.29
4.5400, -1.7159, -0.1603, 0.0109, -0.0046, -0.0001, -825.00, -507.49
4.5600, -1.7159, -0.1603, 0.0109, -0.0046, -0.0000, -825.00, -2544.71
4.5800, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -824.99, -1255.33
4.6000, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -2235.26
4.6200, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, 1607.09
4.6400, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -146.47
4.6600, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, 214.56
4.6800, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -1049.03
4.7000, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -2157.89
4.7200, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -3524.63
4.7400, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -1487.42
4.7600, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -2467.34
4.7800, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -172.25
4.8000, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -2983.10
4.8200, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, 1684.45
4.8400, -1.5010, -0.2799, 0.0109, -0.0031, -0.0000, -825.00, -3395.70
4.8600, -1.7153, -0.3838, 0.0131, -0.0031, 0.0893, -825.00, 34.05
4.8800, -1.7153, -0.3838, 0.0131, -0.0031, 0.0328, -825.00, 1632.88
4.9000, -1.7153, -0.3838, 0.0131, -0.0031, 0.0121, -825.00, -2983.20
4.9200, -1.7153, -0.3838, 0.0131, -0.0031, 0.0044, -825.00, -971.77
4.9400, -1.7153, -0.3838, 0.0131, -0.0031, 0.0016, -825.00, -842.83
4.9600, -1.7153, -0.3838, 0.0131, -0.0031, 0.0006, -825.00, -69.20
4.9800, -1.7153, -0.3838, 0.0131, -0.0031, 0.0002, -825.00, 833.36
5.0000, -1.7153, -0.3838, 0.0131, -0.0031, 0.0001, -825.00, 1220.17
5.0200, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 1503.84
5.0400, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 1013.87
5.0600, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 2457.98
5.0800, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 85.52
5.1000, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 704.42
5.1200, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 266.03
5.1400, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 1426.47
5.1600, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, -172.35
5.1800, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, -739.68
5.2000, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, -610.74
5.2200, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, -584.95
5.2400, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 549.70
5.2600, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, 2225.89
5.2800, -1.7153, -0.3838, 0.0131, -0.0031, 0.0000, -825.00, -3421.58
5.3000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0987, -825.00, -4066.27
5.3200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0363, -825.00, -249.72
5.3400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0133, -825.00, -2699.53
5.3600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0049, -825.00, 1710.14
5.3800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0018, -825.00, 2200.10
5.4000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0007, -825.00, 936.51
5.4200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0002, -825.00, 884.94
5.4400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0001, -825.00, 2096.95
5.4600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3318.43
5.4800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3834.18
5.5000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 111.31
5.5200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -662.32
5.5400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 1220.17
5.5600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3731.03
5.5800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -2596.38
5.6000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -2029.06
5.6200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3034.77
5.6400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3627.88
5.6600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 988.09
5.6800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 1245.96
5.7000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3524.73
5.7200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -920.19
5.7400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 188.67
5.7600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -430.23
5.7800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -1435.94
5.8000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 1735.92
5.8200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 1761.71
5.8400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3189.50
5.8600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3189.50
5.8800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -1693.82
5.9000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -688.10
5.9200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 1735.92
5.9400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3782.61
5.9600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -3705.25
5.9800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 2148.53
6.0000, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 1606.99
6.0200, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 111.31
6.0400, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -1074.92
6.0600, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, -198.14
6.0800, -1.9295, -0.4876, 0.0153, -0.0031, 0.0000, -825.00, 498.12
